player_name,ave_score,sr,balls_faced,hundreds/innings,fifties/innings,fours_rate,six_rate,vulnerability
Tekkami Atchuta Rao,3.0,54.54,11,0.0,0.0,0.0,0.0,0.18181818181818182
Akash Bhandari,11.91,111.38,246,0.0,0.0,0.06910569105691057,0.044715447154471545,0.09349593495934959
Darren Bravo,32.32,119.99,2236,0.0,0.13513513513513514,0.0755813953488372,0.0648479427549195,0.03711985688729875
Kedar Devdhar,27.04,120.29,1079,0.02,0.12,0.1371640407784986,0.025023169601482854,0.04448563484708063
Daniel Harris,29.77,127.43,1542,0.0136986301369863,0.1232876712328767,0.12840466926070038,0.040207522697795074,0.042801556420233464
Ishank Jaggi,35.69,121.63,1262,0.017543859649122806,0.15789473684210525,0.12995245641838352,0.02694136291600634,0.03407290015847861
Abhishek Jhunjhunwala,18.15,103.96,454,0.0,0.0625,0.08149779735682819,0.01762114537444934,0.05726872246696035
Syed Quadri,21.66,98.48,66,0.0,0.25,0.06060606060606061,0.015151515151515152,0.045454545454545456
Tanmay Srivastava,22.1,114.13,368,0.0,0.09090909090909091,0.11413043478260869,0.019021739130434784,0.051630434782608696
TP Sudhindra,12.5,94.93,79,0.0,0.0,0.06329113924050633,0.0,0.0759493670886076
Arjun Yadav,14.14,111.23,178,0.0,0.0,0.09550561797752809,0.03932584269662921,0.07865168539325842
Puneet Bisht,15.0,127.03,307,0.0,0.0,0.1237785016286645,0.04234527687296417,0.08469055374592833
Robin Bist,12.06,83.18,232,0.0,0.0,0.05603448275862069,0.0,0.06896551724137931
Doug Bracewell,27.63,146.64,358,0.0,0.0,0.0782122905027933,0.08379888268156424,0.05307262569832402
Sunny Gupta,6.75,96.42,56,0.0,0.0,0.14285714285714285,0.017857142857142856,0.14285714285714285
Prashant Naik,20.5,136.66,60,0.0,0.0,0.16666666666666666,0.03333333333333333,0.06666666666666667
Kuldeep Raval,38.44,171.28,202,0.0,0.25,0.14356435643564355,0.0891089108910891,0.04455445544554455
Aavishkar Salvi,0.0,69.56,23,0.0,0.0,0.0,0.0,0.0
Tejashwi Yadav,3.0,75.0,4,0.0,0.0,0.0,0.0,0.25
Travis Birt,22.79,129.0,1696,0.0,0.08571428571428572,0.10554245283018868,0.05660377358490566,0.05660377358490566
Colin Ingram,30.86,139.25,3724,0.015228426395939087,0.16243654822335024,0.12298603651987111,0.06525241675617616,0.045112781954887216
Love Ablish,0.0,50.0,12,0.0,0.0,0.0,0.0,0.0
Amit Yadav,13.08,139.55,225,0.0,0.0,0.04888888888888889,0.10222222222222223,0.10666666666666667
Ramesh Powar,18.0,102.85,70,0.0,0.0,0.1,0.014285714285714285,0.05714285714285714
Nathan Rimmington,10.68,105.18,193,0.0,0.0,0.05181347150259067,0.031088082901554404,0.09844559585492228
Shalabh Srivastava,2.0,85.71,7,0.0,0.0,0.0,0.0,0.42857142857142855
Stuart Broad,7.6,102.01,149,0.0,0.0,0.06711409395973154,0.020134228187919462,0.1342281879194631
Chirag Jani,22.5,134.83,267,0.0,0.0,0.09363295880149813,0.056179775280898875,0.0599250936329588
Iresh Saxena,1.0,12.5,8,0.0,0.0,0.0,0.0,0.125
Herschelle Gibbs,25.29,123.14,3163,0.005988023952095809,0.16766467065868262,0.12772684160607017,0.0379386658235852,0.04868795447360101
Davy Jacobs,25.86,117.56,1452,0.0,0.1,0.09779614325068871,0.04132231404958678,0.045454545454545456
Richard Levi,28.64,144.81,3501,0.015873015873015872,0.1746031746031746,0.14910025706940874,0.06998000571265353,0.050556983718937444
Robin Peterson,16.41,111.6,1103,0.0,0.030927835051546393,0.11332728921124206,0.025385312783318223,0.06799637352674524
Sourav Ganguly,25.01,107.0,1613,0.0,0.1095890410958904,0.11407315561066336,0.03161810291382517,0.04277743335399876
Callum Ferguson,25.2,123.5,1510,0.011764705882352941,0.09411764705882353,0.09933774834437085,0.02384105960264901,0.04900662251655629
Kamran Khan,22.0,122.22,18,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555
Harshad Khadiwale,24.23,124.01,508,0.0,0.11538461538461539,0.13582677165354332,0.023622047244094488,0.051181102362204724
Mohnish  Mishra,20.43,133.18,675,0.0,0.06382978723404255,0.17037037037037037,0.03851851851851852,0.06518518518518518
Graeme Smith,29.86,123.08,1941,0.011627906976744186,0.12790697674418605,0.15095311695002575,0.02627511591962906,0.04121586810922205
Alfonso Thomas,12.05,106.77,384,0.0,0.0,0.10416666666666667,0.018229166666666668,0.08854166666666667
James Hopes,22.58,124.09,1183,0.0,0.12658227848101267,0.14116652578191038,0.018596787827557058,0.054945054945054944
Dinesh Chandimal,27.56,116.07,2090,0.0,0.16,0.10191387559808612,0.028229665071770334,0.042105263157894736
Aakash Chopra,18.55,91.25,366,0.0,0.05263157894736842,0.07650273224043716,0.00273224043715847,0.04918032786885246
Paul Collingwood,21.54,121.47,2040,0.007633587786259542,0.06870229007633588,0.08186274509803922,0.04215686274509804,0.056372549019607844
Aditya Dole,17.0,154.54,22,0.0,0.0,0.13636363636363635,0.045454545454545456,0.09090909090909091
Samad Fallah,3.0,60.0,15,0.0,0.0,0.06666666666666667,0.0,0.2
Faiz Fazal,20.11,105.12,995,0.0,0.05555555555555555,0.09949748743718594,0.016080402010050253,0.05226130653266332
Abhishek Raut,19.3,109.34,353,0.0,0.0,0.07932011331444759,0.031161473087818695,0.056657223796033995
Pinal Shah,15.36,110.55,417,0.0,0.05405405405405406,0.11270983213429256,0.019184652278177457,0.07194244604316546
Amit Singh,2.16,54.16,24,0.0,0.0,0.08333333333333333,0.0,0.25
Raju Bhatkal,9.55,102.38,84,0.0,0.0,0.05952380952380952,0.023809523809523808,0.10714285714285714
Mohammad Kaif,21.7,102.99,1201,0.0,0.10294117647058823,0.0974188176519567,0.02164862614487927,0.04746044962531224
Abrar Kazi,0.0,144.44,9,0.0,0.0,0.0,0.1111111111111111,0.0
Charl Langeveldt,10.25,85.41,96,0.0,0.0,0.0625,0.020833333333333332,0.08333333333333333
Ryan Ninan,3.0,50.0,6,0.0,0.0,0.0,0.0,0.16666666666666666
Asad Pathan,23.42,148.75,441,0.0,0.12121212121212122,0.17006802721088435,0.06349206349206349,0.06349206349206349
Hemang Badani,25.76,119.21,281,0.0,0.0,0.10676156583629894,0.028469750889679714,0.046263345195729534
Chandrasekar Ganapathy,4.11,94.87,39,0.0,0.0,0.02564102564102564,0.05128205128205128,0.23076923076923078
Matthew Hayden,36.26,136.91,1192,0.0,0.26,0.1518456375838926,0.05285234899328859,0.037751677852348994
Justin Kemp,28.45,124.44,1166,0.0,0.05,0.07890222984562607,0.060891938250428816,0.04373927958833619
Makhaya Ntini,5.0,69.76,43,0.0,0.0,0.11627906976744186,0.0,0.13953488372093023
Thilan Thushara,11.09,112.01,208,0.0,0.0,0.057692307692307696,0.0625,0.10096153846153846
Anirudh Singh,10.77,89.81,108,0.0,0.0,0.09259259259259259,0.009259259259259259,0.08333333333333333
Azhar Bilakhia,23.56,107.71,350,0.0,0.15789473684210525,0.12571428571428572,0.008571428571428572,0.045714285714285714
VVS Laxman,22.31,114.71,428,0.0,0.12,0.13317757009345793,0.018691588785046728,0.0514018691588785
Kemar Roach,7.37,113.46,52,0.0,0.0,0.057692307692307696,0.057692307692307696,0.15384615384615385
Bodapati Sumanth,27.66,122.66,203,0.0,0.058823529411764705,0.07389162561576355,0.034482758620689655,0.04433497536945813
Andrew Symonds,32.43,147.35,1453,0.023529411764705882,0.1411764705882353,0.13351686166551963,0.05712319339298004,0.04542326221610461
Chaminda Vaas,18.16,110.52,608,0.0,0.08695652173913043,0.09868421052631579,0.024671052631578948,0.06085526315789474
Joginder Singh,16.0,139.13,23,0.0,0.0,0.13043478260869565,0.043478260869565216,0.08695652173913043
Farveez Maharoof,17.88,117.91,804,0.0,0.0136986301369863,0.08208955223880597,0.046019900497512436,0.06592039800995025
Sarandeep Singh,53.0,100.0,53,0.0,0.0,0.09433962264150944,0.018867924528301886,0.018867924528301886
Yusuf Abdulla,8.66,70.27,37,0.0,0.0,0.02702702702702703,0.02702702702702703,0.08108108108108109
Adrian Barath,24.15,106.5,907,0.0,0.13636363636363635,0.10033076074972437,0.02866593164277839,0.044101433296582136
Karan Goel,19.97,91.88,739,0.0,0.07692307692307693,0.07713125845737483,0.02435723951285521,0.046008119079837616
Reetinder Sodhi,5.0,81.81,55,0.0,0.0,0.05454545454545454,0.0,0.16363636363636364
Shane Bond,4.0,103.22,31,0.0,0.0,0.06451612903225806,0.03225806451612903,0.25806451612903225
Rohan Gavaskar,16.14,99.12,114,0.0,0.0,0.14035087719298245,0.008771929824561403,0.06140350877192982
Chirag Pathak,15.38,84.38,237,0.0,0.07692307692307693,0.0970464135021097,0.0,0.05485232067510549
Dilhara Fernando,4.7,92.15,51,0.0,0.0,0.11764705882352941,0.0,0.19607843137254902
Sanath Jayasuriya,22.71,140.08,1654,0.009174311926605505,0.11009174311926606,0.1523579201934704,0.06892382103990327,0.06166868198307134
Chandan Madan,23.92,110.28,282,0.0,0.11764705882352941,0.10638297872340426,0.02127659574468085,0.04609929078014184
Ishan Malhotra,14.85,97.19,107,0.0,0.0,0.14018691588785046,0.009345794392523364,0.06542056074766354
Graham Napier,15.66,148.33,813,0.010416666666666666,0.0,0.11685116851168512,0.09348093480934809,0.09471094710947109
Syed Shahabuddin,13.53,117.34,173,0.0,0.0,0.10404624277456648,0.04046242774566474,0.08670520231213873
Shane Warne,9.54,92.1,228,0.0,0.0,0.06578947368421052,0.03070175438596491,0.09649122807017543
Swapnil Asnodkar,24.27,124.19,1368,0.0,0.1780821917808219,0.13742690058479531,0.031432748538011694,0.05116959064327485
Michael Lumb,24.01,137.91,3605,0.0045662100456621,0.1187214611872146,0.16560332871012481,0.04882108183079057,0.05742024965325936
Amit Uniyal,18.0,75.0,24,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664
Adam Voges,31.02,126.88,3203,0.0,0.1130952380952381,0.10708710583827662,0.0209178894786138,0.04089915704027474
